-11.567014600350227, 3.088629738787764
-11.019408981570061, 3.067306173845516
-10.477035230837446, 3.1713499412265715
-9.910136471745984, 3.3109431521010153
-9.33175938517529, 3.447427553109535
-8.774275799485707, 3.575862337943071
-8.20526978521423, 3.709298738966718
-7.630484771282636, 3.84819377817686
-7.0526822529272435, 3.9909137018246974
-6.472819863832479, 4.134214596847145
-5.940411599381214, 4.266487474619675
-5.409031984264858, 4.399476231287157
-4.851945268555939, 4.513402045176428
-4.308990893646233, 4.41954366051334
-3.7714836081143814, 4.226586382713423
-3.1954342715696393, 4.2294725263512625
-2.6666627281858033, 4.395387623967179
-2.107179702716367, 4.457975043802621
-1.545234289232447, 4.303534165045281
-12.385799660927587, -0.10784484611731952
-11.810075846000093, -0.13401322937436266
-11.241975283443377, -0.13691660336887823
-10.67127710052553, -0.14162659144122186
-10.111212213028596, -0.12568079567034654
-9.533464816082706, -0.12239916198873305
-8.946650969355378, -0.1536347424851361
-8.354252209324294, -0.1820657536434324
-7.758277264479745, -0.17226991592533056
-7.211046354635295, -0.14329865272735187
-6.662482024198775, -0.1293743129814299
-6.11379202044413, -0.15355194054699642
-5.565754804688361, -0.1948900291807178
-5.016356710006201, -0.2117393839021297
-4.466916312608096, -0.1916769743544364
-3.9177712063822767, -0.1625839358332397
-3.367973212129359, -0.15279636241138062
-2.8182101938939796, -0.16744522982908475
-2.268376871857022, -0.1620215198742044
-1.72059651855922, -0.1325098396326156
-1.1289425013532952, -0.12326151906648689
-0.5336618198106025, -0.1124096765124479
0.06338653194602822, -0.09151473711927857
0.6117747441237209, -0.10438834490598664
1.2029389686490066, -0.15213183783896517
1.7611696944491095, -0.17344502574919102
2.323239219643086, -0.13108825185036466
2.9096688931767924, -0.0767689902271557
3.4667288344425566, -0.09199534356902998
4.01584928933247, -0.1478765987488609
4.59510216502694, -0.18455654767808988
5.162954878779887, -0.0909818906192386
5.71661350212148, -0.03635586727100844
6.272855112218003, -0.11472565485097232
6.827273030810362, -0.20498302579173674
7.375860922215873, -0.08529193215832373
7.889147571890529, 0.11696565973947462
8.42670380037648, -0.006091688759518148
8.95127875359851, -0.18346876362527467
9.486287056440304, -0.012447602731669475
9.763095313199665, 0.4713235722811998
